time	vector.x	vector.y	vector.z	accel.x	accel.y	accel.z	gyro.x	gyro.y	gyro.z	bar	therm
196.470000	-349.007355	-48539.242187	21672.318359	0.307540	9.950670	-0.612115	0.027320	0.007024	-0.016420	1012.880005	43.699921
196.481250	-367.565338	-48492.679687	21745.933594	0.294284	9.928936	-0.602123	0.050207	0.011562	-0.022134	1012.880005	43.699921
196.492500	-359.102661	-48502.859375	21641.537109	0.267042	9.928981	-0.609196	0.060295	0.011851	-0.021913	1012.880005	43.699921
196.503750	-469.989136	-48486.816406	21683.519531	0.273534	9.939848	-0.595929	0.057766	0.011305	-0.017136	1012.869995	43.704803
196.515000	-432.442902	-48487.984375	21817.017578	0.285190	9.934990	-0.603172	0.039926	0.009284	-0.013438	1012.869995	43.704803
196.526250	-445.672638	-48516.566406	21846.384766	0.282117	9.926379	-0.613216	0.004709	0.005664	-0.006398	1012.869995	43.704803
196.537500	-380.689545	-48512.746094	21789.166016	0.276252	9.931828	-0.611803	-0.021740	0.001272	-0.000347	1012.869995	43.704803
196.548750	-436.764771	-48496.183594	21764.671875	0.280978	9.928039	-0.598480	-0.030991	-5.572464E-5	0.002912	1012.869995	43.704803
196.560000	-347.633087	-48518.855469	21740.318359	0.287984	9.930763	-0.607430	-0.031760	-1.972496E-5	0.002834	1012.869995	43.704803
196.571250	-395.130188	-48500.417969	21818.464844	0.277295	9.943205	-0.619930	-0.010722	0.003069	-0.004400	1012.869995	43.704803
196.582500	-293.865387	-48521.273437	21811.812500	0.277698	9.937610	-0.602997	0.011087	0.006034	-0.010999	1012.869995	43.704803
196.593750	-348.279968	-48509.722656	21744.937500	0.287256	9.934132	-0.596469	0.040330	0.008093	-0.018324	1012.869995	43.704803
196.605000	-298.593506	-48505.460937	21783.439453	0.282139	9.929436	-0.598558	0.058507	0.011989	-0.022537	1012.869995	43.702263
196.616250	-385.791687	-48481.277344	21810.919922	0.286620	9.942383	-0.601763	0.059048	0.012253	-0.018726	1012.869995	43.702263
