48.431250	1474.704102	-52438.382812	20285.085937	-0.223934	9.977811	-0.070818	0.041131	0.010279	-0.022167	1015.000000	36.361835
48.442500	1434.564941	-52452.429687	20287.746094	-0.245399	9.975956	-0.092645	0.050153	0.011103	-0.024820	1015.000000	36.361835
216.393750	1668.732422	-51475.222656	19896.480469	-0.324046	9.958679	-0.080958	0.009363	0.005437	-0.008645	1014.989990	41.012615
216.405000	1823.061768	-51476.714844	19807.935547	-0.334417	9.956567	-0.090986	-0.014611	0.002319	-0.003365	1015.029968	41.019844
216.416250	1769.716431	-51487.457031	19883.746094	-0.333561	9.970982	-0.102822	-0.032476	4.470742E-5	-0.000525	1015.029968	41.019844
216.427500	1827.994995	-51480.250000	19875.750000	-0.329694	9.969790	-0.073877	-0.033885	0.000206	-0.000812	1015.029968	41.019844
216.438750	1776.710571	-51500.410156	19824.492187	-0.329904	9.970140	-0.093380	-0.032439	-0.000487	-0.000582	1015.029968	41.019844
216.450000	1726.245117	-51570.820312	19879.550781	-0.328015	9.962073	-0.087959	-0.016605	0.001724	-0.006051	1015.029968	41.019844
216.461250	1671.190186	-51491.882812	19936.591797	-0.348479	9.966146	-0.094532	-0.000443	0.003777	-0.008683	1015.029968	41.019844
216.472500	1668.150513	-51479.933594	19773.433594	-0.322075	9.963065	-0.083223	0.026656	0.007056	-0.017024	1015.029968	41.019844
216.483750	1770.919434	-51460.074219	19737.076172	-0.330115	9.957479	-0.071265	0.046879	0.010160	-0.023643	1015.029968	41.019844
216.495000	1678.299194	-51486.957031	19814.074219	-0.334538	9.965437	-0.089520	0.065480	0.012456	-0.027904	1015.029968	41.019844
216.506250	1699.315430	-51494.964844	19897.583984	-0.340001	9.970325	-0.100867	0.069830	0.013051	-0.026609	1015.019958	41.019844
216.517500	1807.603149	-51494.601562	19900.628906	-0.325690	9.966472	-0.083391	0.068788	0.013087	-0.024221	1015.019958	41.019844
216.528750	1648.891479	-51470.886719	19833.115234	-0.326366	9.968761	-0.089877	0.050147	0.010473	-0.017719	1015.019958	41.019844
216.540000	1726.219971	-51461.175781	19920.742187	-0.332501	9.968656	-0.082675	0.030972	0.008393	-0.011721	1015.019958	41.019844
216.551250	1649.823975	-51445.093750	19799.998047	-0.326919	9.969802	-0.103994	0.002208	0.005237	-0.006674	1015.019958	41.019844
216.562500	1704.213013	-51498.386719	19761.669922	-0.328060	9.975630	-0.084170	-0.013364	0.003570	-0.004375	1015.019958	41.019844
216.573750	1685.423096	-51473.843750	19843.345703	-0.337972	9.974743	-0.090982	-0.028618	0.000600	-0.002025	1015.019958	41.019844
216.585000	1774.309814	-51485.574219	19807.382812	-0.337144	9.968638	-0.076686	-0.033517	-0.000249	0.000398	1015.019958	41.019844
216.596250	1823.797485	-51473.292969	19817.917969	-0.342512	9.954736	-0.072071	-0.030970	0.000132	-0.001210	1015.019958	41.019844
216.607500	1838.786133	-51462.355469	19870.546875	-0.318712	9.967348	-0.074021	-0.020707	0.001288	-0.004910	1015.000000	41.017498
216.618750	1796.213257	-51467.089844	19909.185547	-0.331361	9.955618	-0.080731	0.007063	0.003730	-0.011212	1015.000000	41.017498
216.630000	1748.644653	-51503.156250	19809.125000	-0.333924	9.964264	-0.095195	0.031223	0.008074	-0.018377	1015.000000	41.017498
216.641250	1739.192871	-51495.117187	19780.023437	-0.320418	9.960614	-0.089176	0.051359	0.010766	-0.024088	1015.000000	41.017498
216.652500	1748.484741	-51474.625000	19816.380859	-0.344648	9.956355	-0.091411	0.064764	0.012563	-0.027136	1015.000000	41.017498
216.663750	1797.103394	-51471.335937	19950.060547	-0.334472	9.969049	-0.082980	0.068353	0.013854	-0.026184	1015.000000	41.017498
216.675000	1808.898682	-51456.832031	19840.761719	-0.328802	9.968975	-0.079740	0.062704	0.012244	-0.022711	1015.000000	41.017498
216.686250	1805.527832	-51468.773437	19682.640625	-0.319049	9.970089	-0.076578	0.047380	0.010687	-0.017361	1015.000000	41.017498
216.697500	1712.864990	-51477.687500	19736.312500	-0.337683	9.965120	-0.082828	0.029516	0.008366	-0.012910	1015.000000	41.017498
216.708750	1713.281250	-51466.441406	19861.826172	-0.324378	9.967299	-0.085705	0.005126	0.005364	-0.008051	1015.009949	41.019844
216.720000	1717.936523	-51469.496094	19814.160156	-0.334123	9.957101	-0.088167	-0.017147	0.002268	-0.003410	1015.009949	41.019844
216.731250	1659.263794	-51472.824219	19772.072266	-0.325322	9.962950	-0.071368	-0.027263	0.000961	-0.001723	1015.009949	41.019844
216.742500	1783.479736	-51473.933594	19847.462891	-0.327463	9.964948	-0.089579	-0.032488	0.000697	-0.000936	1015.009949	41.019844
216.753750	1711.345581	-51474.406250	19855.839844	-0.339889	9.961079	-0.092290	-0.025317	0.001579	-0.001518	1015.009949	41.019844
216.765000	1817.523682	-51463.011719	19823.763672	-0.331349	9.971849	-0.104879	-0.012495	0.001412	-0.006066	1015.009949	41.019844
216.776250	1852.330566	-51478.132812	19934.267578	-0.328921	9.970978	-0.077571	0.007582	0.004634	-0.011593	1015.009949	41.019844
216.787500	1854.263916	-51466.484375	19932.845703	-0.330216	9.975181	-0.065723	0.029124	0.008230	-0.019125	1015.009949	41.019844
216.798750	1793.838379	-51480.945312	19809.888672	-0.335380	9.967251	-0.096120	0.055530	0.010799	-0.025582	1015.009949	41.019844
216.810000	1668.676758	-51466.191406	19851.708984	-0.342611	9.959847	-0.094250	0.067017	0.012830	-0.026949	1015.019958	41.022381
216.821250	1727.020020	-51462.136719	19919.667969	-0.334615	9.957412	-0.074423	0.067728	0.013861	-0.025098	1015.019958	41.022381
216.832500	1767.015747	-51448.472656	19793.248047	-0.317224	9.963857	-0.072552	0.062236	0.013097	-0.021800	1015.019958	41.022381
216.843750	1749.372559	-51452.019531	19865.101562	-0.332777	9.968196	-0.083001	0.045647	0.010643	-0.016624	1015.019958	41.022381
216.855000	1858.954224	-51445.726562	19880.539062	-0.335637	9.970716	-0.095273	0.029022	0.008668	-0.011454	1015.019958	41.022381
216.866250	1824.944580	-51460.859375	19744.775391	-0.334936	9.968657	-0.079924	0.000829	0.004594	-0.007037	1015.019958	41.022381
216.877500	1734.368286	-51457.460937	19920.767578	-0.321367	9.963360	-0.084179	-0.023036	0.001376	-0.002478	1015.019958	41.022381
216.888750	1715.770264	-51462.488281	19992.861328	-0.336879	9.976431	-0.085788	-0.032886	-8.139916E-5	-0.001170	1015.019958	41.022381
216.900000	1785.590454	-51480.191406	19849.074219	-0.341667	9.968244	-0.090712	-0.037273	-0.000939	0.002436	1015.009949	41.022381
216.911250	1783.072632	-51488.203125	19822.097656	-0.330027	9.956811	-0.087344	-0.030978	0.000371	0.001292	1015.009949	41.022381
216.922500	1731.702881	-51494.398437	19886.572266	-0.323902	9.959394	-0.072954	-0.010125	0.002618	-0.006372	1015.009949	41.022381
216.933750	1679.846436	-51475.281250	19841.841797	-0.344753	9.964005	-0.082616	0.009611	0.004806	-0.011691	1015.009949	41.022381
216.945000	1759.701904	-51473.449219	19826.794922	-0.324323	9.964173	-0.078319	0.033365	0.007615	-0.019989	1015.009949	41.022381
216.956250	1711.159912	-51479.769531	19856.421875	-0.325474	9.964669	-0.087819	0.052315	0.010543	-0.024021	1015.009949	41.022381
216.967500	1873.408936	-51480.972656	19856.966797	-0.329958	9.968535	-0.087289	0.064655	0.011748	-0.026573	1015.009949	41.022381
216.978750	1739.936035	-51462.339844	19879.785156	-0.339799	9.964419	-0.086361	0.067585	0.013346	-0.025895	1015.009949	41.022381
216.990000	1775.826416	-51463.855469	19942.781250	-0.337582	9.970178	-0.085555	0.059252	0.012671	-0.020589	1015.009949	41.022381
217.001250	1853.648315	-51475.292969	19798.476562	-0.339601	9.959386	-0.096200	0.044946	0.010221	-0.016355	1015.000000	41.024727
217.012500	1829.647095	-51467.144531	19886.566406	-0.330508	9.960625	-0.084777	0.020249	0.007278	-0.010107	1015.000000	41.024727
217.023750	1750.046265	-51472.085937	19865.822266	-0.335421	9.956879	-0.082791	-0.002860	0.004726	-0.005331	1015.000000	41.024727
217.035000	1779.301880	-51438.953125	19858.304687	-0.332754	9.964921	-0.081800	-0.021035	0.002671	-0.002518	1015.000000	41.024727
217.046250	1835.056396	-51473.070312	19815.658203	-0.327644	9.966455	-0.081472	-0.033236	-0.000360	-0.000708	1015.000000	41.024727
217.057500	1775.654419	-51478.242187	19803.445312	-0.322668	9.968609	-0.087328	-0.032462	-0.000226	0.000446	1015.000000	41.024727
217.068750	1894.438110	-51466.062500	19857.751953	-0.325787	9.968633	-0.081682	-0.028463	0.000219	-0.000144	1015.000000	41.024727
217.080000	1911.522949	-51472.867187	19860.992187	-0.334782	9.967806	-0.083218	-0.007682	0.003692	-0.005315	1015.000000	41.024727
217.091250	1810.320923	-51468.007812	19836.279297	-0.330696	9.973858	-0.075820	0.016456	0.006323	-0.013636	1015.000000	41.024727
217.102500	1811.194946	-51468.117187	19808.285156	-0.334523	9.974949	-0.084838	0.035906	0.007675	-0.019536	1015.009949	41.029610
217.113750	1877.988892	-51465.796875	19774.341797	-0.340138	9.958530	-0.094461	0.058132	0.011504	-0.025805	1015.009949	41.029610
217.125000	1803.815674	-51474.199219	19784.656250	-0.332027	9.954173	-0.079259	0.070025	0.012679	-0.026696	1015.009949	41.029610
217.136250	1694.888428	-51474.843750	19782.140625	-0.327665	9.960898	-0.085945	0.067749	0.012600	-0.023111	1015.009949	41.029610
217.147500	1690.583618	-51470.011719	19756.302734	-0.329905	9.965039	-0.084219	0.057244	0.012062	-0.018876	1015.009949	41.029610
217.158750	1705.211426	-51458.968750	19869.910156	-0.335594	9.971151	-0.094701	0.035667	0.008763	-0.014460	1015.009949	41.029610
217.170000	1780.600342	-51492.988281	19813.746094	-0.330948	9.967925	-0.087381	0.014225	0.006896	-0.009202	1015.009949	41.029610
217.181250	1877.503540	-51482.898437	19921.654297	-0.325485	9.976850	-0.083931	-0.005995	0.003876	-0.005693	1015.009949	41.029610
217.192500	1690.529907	-51468.683594	19938.697266	-0.331410	9.972331	-0.077539	-0.019780	0.002748	-0.002035	1015.009949	41.029610
217.203750	1705.036987	-51512.574219	19898.806641	-0.336793	9.969200	-0.092669	-0.029249	0.000154	-0.000813	1014.989990	41.029610
217.215000	1799.369507	-51497.136719	19906.681641	-0.336132	9.966548	-0.087932	-0.032405	-3.623274E-5	0.000639	1014.989990	41.029610
217.226250	1796.164307	-51484.695312	19981.529297	-0.325840	9.966279	-0.086632	-0.024892	0.001287	-0.001952	1014.989990	41.029610
217.237500	1732.524902	-51478.058594	19942.267578	-0.327962	9.962128	-0.083271	-0.007547	0.003925	-0.006922	1014.989990	41.029610
217.248750	1744.499634	-51464.890625	19762.111328	-0.339552	9.962811	-0.081945	0.018792	0.006970	-0.014037	1014.989990	41.029610
217.260000	1840.450806	-51466.730469	19926.095703	-0.331135	9.958986	-0.082334	0.038075	0.008654	-0.020867	1014.989990	41.029610
217.271250	1746.853882	-51494.910156	19710.669922	-0.325002	9.969084	-0.096044	0.053612	0.010149	-0.023678	1014.989990	41.029610
217.282500	1746.963501	-51482.035156	19838.140625	-0.338495	9.978105	-0.080580	0.068185	0.013181	-0.027870	1014.989990	41.029610
217.293750	1836.233765	-51474.109375	19823.730469	-0.341085	9.963617	-0.079522	0.064744	0.012671	-0.023587	1014.989990	41.029610
217.305000	1812.486084	-51485.152344	19933.804687	-0.330996	9.966788	-0.092632	0.055566	0.011325	-0.019679	1015.000000	41.029610
217.316250	1769.467285	-51484.125000	19943.990234	-0.328709	9.967150	-0.081828	0.038008	0.009069	-0.014713	1015.000000	41.029610
217.327500	1727.778198	-51506.492187	19933.000000	-0.330549	9.974319	-0.099334	0.016834	0.006523	-0.009415	1015.000000	41.029610
217.338750	1743.204834	-51478.351562	19891.664062	-0.327642	9.976455	-0.076656	-0.010517	0.002917	-0.005440	1015.000000	41.029610
217.350000	1759.145142	-51479.832031	19860.710937	-0.335063	9.967483	-0.084142	-0.025029	0.001508	-0.001004	1015.000000	41.029610
217.361250	1814.372192	-51464.363281	19866.810547	-0.337030	9.971063	-0.086928	-0.032166	-0.000109	0.000170	1015.000000	41.029610
217.372500	1767.007812	-51461.757812	20017.070312	-0.337792	9.969133	-0.083513	-0.036617	-0.000772	0.001491	1015.000000	41.029610
217.383750	1655.656738	-51467.378906	19916.333984	-0.327297	9.967650	-0.082934	-0.022607	0.001355	-0.001668	1015.000000	41.029610
217.395000	1813.933716	-51472.957031	19951.851562	-0.327185	9.967701	-0.068327	-0.003779	0.003816	-0.008065	1015.000000	41.029610
217.406250	1826.172852	-51489.640625	19940.414062	-0.320785	9.965835	-0.089808	0.020278	0.007316	-0.014251	1015.009949	41.032146
217.417500	1768.971436	-51513.347656	19831.367187	-0.342572	9.974923	-0.092262	0.042240	0.009918	-0.021234	1015.009949	41.032146
217.428750	1811.556274	-51450.433594	19821.570312	-0.336576	9.970878	-0.076791	0.057648	0.012425	-0.024523	1015.009949	41.032146
217.440000	1740.656494	-51461.386719	19692.132812	-0.324635	9.961240	-0.082792	0.066571	0.012732	-0.026527	1015.009949	41.032146
217.451250	1643.135742	-51445.054687	19805.880859	-0.327550	9.974523	-0.088555	0.064003	0.012021	-0.023252	1015.009949	41.032146
217.462500	1769.451172	-51466.609375	19816.570312	-0.329412	9.963792	-0.093715	0.056695	0.012234	-0.020287	1015.009949	41.032146
217.473750	1823.833618	-51471.558594	19713.947266	-0.336060	9.974461	-0.090209	0.035067	0.009187	-0.013412	1015.009949	41.032146
217.485000	1728.307007	-51485.335937	19772.025391	-0.331473	9.966819	-0.080387	0.011557	0.006154	-0.008700	1015.009949	41.032146
217.496250	1781.821777	-51491.957031	19869.453125	-0.325132	9.963249	-0.080134	-0.012006	0.002966	-0.005628	1015.009949	41.032146
217.507500	1676.989258	-51488.773437	20122.056641	-0.328882	9.964400	-0.094597	-0.030829	0.000593	-0.000365	1015.009949	41.034492
217.518750	1740.743164	-51484.800781	19818.996094	-0.327696	9.967466	-0.098643	-0.034933	0.000203	0.000630	1015.009949	41.034492
217.530000	1736.607788	-51461.007812	19761.894531	-0.324938	9.964437	-0.078104	-0.035372	-0.000810	0.001273	1015.009949	41.034492
217.541250	1696.924194	-51478.542969	19902.960937	-0.334971	9.954350	-0.076756	-0.021808	0.001466	-0.003757	1015.009949	41.034492
217.552500	1784.681152	-51462.761719	19871.304687	-0.337764	9.969280	-0.087903	0.001934	0.004663	-0.010497	1015.009949	41.034492
217.563750	1649.845703	-51470.757812	19932.167969	-0.329042	9.967962	-0.090009	0.024589	0.007187	-0.016336	1015.009949	41.034492
217.575000	1752.597534	-51502.964844	19906.542969	-0.330983	9.958586	-0.086073	0.050616	0.010139	-0.024028	1015.009949	41.034492
217.586250	1840.244019	-51487.972656	19905.263672	-0.324433	9.962667	-0.095631	0.062279	0.012430	-0.027142	1015.009949	41.034492
217.597500	1876.164673	-51470.640625	19894.267578	-0.327873	9.958821	-0.076124	0.068571	0.013427	-0.026644	1015.009949	41.034492
217.608750	1893.510376	-51477.585937	19900.080078	-0.338015	9.963408	-0.086292	0.066259	0.012934	-0.024269	1015.070007	41.037029
217.620000	1782.784668	-51491.558594	19862.527344	-0.341633	9.960316	-0.096462	0.054268	0.011275	-0.019150	1015.070007	41.037029
217.631250	1686.681152	-51474.453125	19825.378906	-0.328745	9.961825	-0.076967	0.033090	0.008744	-0.013554	1015.070007	41.037029
217.642500	1636.518555	-51479.832031	19833.572266	-0.331834	9.969702	-0.081027	0.006332	0.005834	-0.007919	1015.070007	41.037029
217.653750	1826.094116	-51488.550781	19829.712891	-0.334769	9.970408	-0.082844	-0.012707	0.003174	-0.004981	1015.070007	41.037029
217.665000	1763.417603	-51462.144531	19706.789062	-0.332901	9.967687	-0.094085	-0.026711	0.001697	-0.001631	1015.070007	41.037029
217.676250	1778.215942	-51493.289062	19922.060547	-0.332503	9.958927	-0.078953	-0.033105	8.323993E-5	0.000403	1015.070007	41.037029
217.687500	1724.948242	-51477.246094	19826.205078	-0.333879	9.963066	-0.078262	-0.031128	-0.000349	-0.000590	1015.070007	41.037029
217.698750	1709.966064	-51484.332031	19784.722656	-0.336547	9.971465	-0.089546	-0.019564	0.001176	-0.004943	1015.070007	41.037029
217.710000	1757.668945	-51460.167969	19889.261719	-0.336146	9.969224	-0.098952	0.002319	0.003649	-0.011275	1015.079956	41.039375
217.721250	1854.472412	-51485.187500	19876.960937	-0.334419	9.962139	-0.095709	0.022857	0.007041	-0.017042	1015.079956	41.039375
217.732500	1765.052979	-51460.074219	19870.171875	-0.332836	9.968081	-0.080502	0.050007	0.010713	-0.023686	1015.079956	41.039375
217.743750	1701.980957	-51462.980469	19830.111328	-0.336227	9.971898	-0.078279	0.065401	0.013118	-0.026817	1015.079956	41.039375
217.755000	1713.865723	-51466.972656	19863.644531	-0.336314	9.960544	-0.088952	0.068407	0.013351	-0.026969	1015.079956	41.039375
217.766250	1642.126343	-51469.386719	19891.031250	-0.320974	9.976251	-0.086694	0.062204	0.012146	-0.022477	1015.079956	41.039375
217.777500	1778.574219	-51471.960937	20063.921875	-0.330956	9.969006	-0.083108	0.051976	0.010862	-0.018783	1015.079956	41.039375
217.788750	1784.997803	-51452.496094	19899.117187	-0.340696	9.952975	-0.081884	0.031853	0.008711	-0.012455	1015.079956	41.039375
217.800000	1759.866333	-51464.613281	19783.279297	-0.326487	9.962921	-0.086067	0.001398	0.004722	-0.006065	1015.009949	41.034492
217.811250	1793.250854	-51483.070312	19849.417969	-0.336953	9.958623	-0.077866	-0.018727	0.002544	-0.004300	1015.009949	41.034492
217.822500	1792.038818	-51493.628906	19849.945312	-0.328314	9.967974	-0.095253	-0.030109	0.000610	-0.001315	1015.009949	41.034492
217.833750	1815.960083	-51478.382812	19774.634766	-0.324827	9.961643	-0.084996	-0.033633	-0.001398	-9.103880E-5	1015.009949	41.034492
217.845000	1777.436157	-51455.656250	19794.240234	-0.330711	9.961850	-0.080263	-0.030958	7.869849E-6	-0.000407	1015.009949	41.034492
217.856250	1729.895874	-51463.707031	19943.783203	-0.338678	9.965197	-0.074849	-0.018194	0.000543	-0.004865	1015.009949	41.034492
217.867500	1769.180298	-51463.601562	19725.826172	-0.323797	9.963745	-0.093431	0.001667	0.003575	-0.010082	1015.009949	41.034492
217.878750	1691.947754	-51459.898437	19756.125000	-0.333533	9.961984	-0.086260	0.030807	0.007592	-0.018628	1015.009949	41.034492
217.890000	1658.313232	-51479.417969	19835.333984	-0.321008	9.955564	-0.083502	0.052064	0.010862	-0.024376	1015.009949	41.034492
217.901250	1759.575684	-51471.062500	19846.025391	-0.326562	9.955110	-0.082480	0.063680	0.013076	-0.026915	1015.070007	41.041912
217.912500	1724.219849	-51469.898437	19887.101562	-0.328464	9.969341	-0.092907	0.071923	0.013457	-0.026869	1015.070007	41.041912
217.923750	1733.347290	-51459.289062	19924.097656	-0.334924	9.959602	-0.090874	0.061804	0.011953	-0.021253	1015.070007	41.041912
217.935000	1795.607666	-51497.273437	19795.708984	-0.325653	9.953690	-0.091274	0.046643	0.010313	-0.016670	1015.070007	41.041912
217.946250	1758.066528	-51496.437500	19895.566406	-0.327807	9.965116	-0.073728	0.021818	0.007749	-0.009968	1015.070007	41.041912
217.957500	1687.310547	-51491.320312	19766.388672	-0.332317	9.962678	-0.086414	0.001194	0.005385	-0.006278	1015.070007	41.041912
217.968750	1643.957886	-51520.886719	19743.285156	-0.318309	9.966754	-0.097873	-0.018412	0.001468	-0.002420	1015.070007	41.041912
